pairs,labels
"""Acer Aspire ES1-132-P194 - Business Notebook ""@de "" Acer Notebooks: Ausgezeichnete Modelle f rs Gaming [SEP] ""DP 1.2 to HDMI 1.4 (Active) Convertor Cable From Startech""@en Startech LN69828 - DP2HD4KS | SCAN UK""@en",0
"""Null"" ""301044-B21 HP 2GB 266MHz SDRAM Module"" [SEP] ""601248-B21 HP E5507 2.26GHz ML350 G6"", ""Null"" ""New 601248-B21 G6 Wholesale Price 601248-B21""",0
"""Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB 15.6 W10 Gaming""@es ""Black Friday 2017 | Megacomponentes.com informática y tecnología""@es [SEP] ""Asus ROG G501VW-FW106T i7-6700HQ 8GB 1TB Nvidia GTX960 2GB W10 15.6""@es ""Black Friday 2017 | Megacomponentes.com informática y tecnología""@es",0
"""643778-B21 HP Xeon E78867 2.13GHz BL680c G7 "" ""Null"" [SEP] ""643772-B21 HP Xeon E74830 2.13GHz BL680c G7 "" ""Null""",0
"""AMD Ryzen 5 1400 Quad-Core Processor with Wraith Stealth 65W cooler ""@en | YD1400BBAEBOX Novatech""@en [SEP] ""AMD Ryzen 3 1200 Quad Core AM4 CPU/Processor with Wraith Stealth Cooler""@en Cooler LN83029 - YD1200BBAEBOX | SCAN UK""@en",0
"""SanDisk Ultra - Premium Edition flash memory card 200 GB microSDXC UH"" "" SanDisk UH SDSDQUAN-200G-A4A Flash Memory Cards CDW.com [SEP] ""Kingston 64GB DataTraveler microDuo 3 DTDUO3/64GB Flash Drive USB 3.0 OTG r70MB/s w15MB/s for Androi""",0
"""ASUS H81I-PLUS Intel H81 (Socket 1150) Mini ITX Motherboard ""@en Socket 1150 | Novatech""@en [SEP] ""HP Intel Xeon X5560 - Prijzen ""@NL Tweakers""@NL",0
"""ASUS GeForce GTX 1070 TURBO 8GB GDDR5 Graphics Card ""@en | TURBO-GTX1070-8G Novatech""@en [SEP] ""Palit NVIDIA GeForce GTX 1080 8GB GameRock Graphics Card""@en Card LN73341 - NEB1080T15P2-1040G | SCAN UK""@en",0
"""Lenovo ThinkServer TD350 - tower Xeon E5-2620V4 2.1 GHz 16 GB 0 GB"" "" Lenovo 70DG007QUX x86 Based Servers CDW.com [SEP] ""340-9807 Dell 73-GB U320 NHP 15K"", ""Null"" ""New 340-9807 15K 2 Pack Wholesale Price 340-9807-2Pack""",0
"""Macbook Air 11.6-inch (Glossy) 1.6GHZ Dual Core i5 (Early 2015) . - Apple MJVM2LL/A"" "" Used and Refurbished Macbook Airs on Sale | GainSaver [SEP] ""Macbook Air 11.6-inch (Glossy) 1.6GHZ Dual Core i5 (Early 2015) . - Apple MJVM2LL/A"" "" Deal of the Day Refurbished Used Mac Laptops and More | GainSaver",1
"""Gigabyte AMD Radeon RX 580 4GB GAMING Graphics Card""@en Card LN80145 - GV-RX580GAMING-4GD | SCAN UK""@en [SEP] ""Sapphire Radeon R7 240 Graphics Card""@en Card LN53955 - 11216-02-20G | SCAN UK""@en",0
"""Intel i5-4460,3.2GHz,4-Core,Haswell,84W,LGA1150 CPU,Retail"" Haswell LGA1150 CPU Retail | BX80646I54460"" 84W 4-Core 3.2GHz i5-4460 [SEP] ""Intel Core i5-4670 3.40GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en",0
"""Null"" ""647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM"" [SEP] ""BD1465822C HP 146.8-GB 10K FC-AL HDD"" ""Null""",0
"""Apple iMac 21.5-inch 2.5GHz Quad-core i5 (Mid 2011) MC309LL/A"" ""iMac 21.5"" | macofalltrades"" [SEP] ""Apple iMac 21.5-inch 2.7GHz Quad-Core i5 (Mid 2011) MC812LL/A"" ""iMac 21.5"" | macofalltrades""",0
"""EVGA GeForce GTX 1080 ""Founders Edition"" 8192MB GDDR5X PCI-Express Graphics Card (08G-P4-6180-KR)""@en ""▷ EVGA PCI-E… | OcUK""@en [SEP] ""Gigabyte Tech GeForce GTX 1060 G1 PCIe 3.0 x16 Gaming Graphics Card, 3GB GDDR5""@en (GV-N1060G1 GAMING3GD)""@en",0
"""Seagate 1TB 7200RPM SATA 6Gb/s 64MB Cache HDD - OEM (ST1000DM003)""@en ""▷ Seagate (ST1000D… | OcUK""@en [SEP] ""Zotac GeForce GTX 1060 AMP Edition 3072MB GDDR5 PCI-Express Graphics Card""@en ""▷ Zotac … | OcUK""@en",0
"""Corsair Dominator Platinum 16GB (2x8GB) DDR4 PC4-24000 3000MHz Dual Channel Kit ""@en 2x8GB | CMD16GX4M2B3000C15 Novatech""@en [SEP] ""Zebra LS2208, 1D, SR, multi-IF, kit (RS232), anthracite""@it "" Motorola Lettore barcode LS2208 1D antracite ""@it USB",0
"""Intel Core i7-4790 3.60GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en [SEP] ""Intel Core i3-4340 3.60GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en",0
"""Corsair Vengeance Blue 4Gb DDR3 1600 (1x4Gb) CL9 Module"" Module | CMZ4GX3M1A1600C9B"" [SEP] ""Corsair Memory 8GB Vengeance Performance DDR3 SO-DIMM 1600 MHz 9 Dual Channel Laptop""@en Laptop LN42528 - CMSX8GX3M2A1600C9 | SCAN UK""@en",0
"""340743-B22 HP 20/40 DLT Int Tape Drive"", ""Null"" Drive Wholesale 340743-B22 Price 340743-B22"" [SEP] ""287494-B21 128MB PC100 ECC DDR"", ""Null"" Price 287494-B21"" ""New 287494-B21 DDR Wholesale",0
"""Sandisk 16GB SDSDB-016G SDHC Secure Digital Card 15MB/s Class 4 Limited"" [SEP] ""StarTech.com 4 Port PCI 1394a FireWire Adapter Card with Digital Video Edit"" "" StarTech.com Edit - PCI1394_4 IEEE-1394 Controllers CDWG.com",0
"""HyperX FURY - DDR4 4 GB DIMM 288-pin"" "" HyperX 288-pin HX426C15FB/4 System Memory (RAM) CDWG.com [SEP] ""HyperX FURY - DDR4 4 GB DIMM 288-pin"" "" HyperX 288-pin HX426C15FB/4 System Memory (RAM) CDW.com",1
"""HP 72 GB 10K rpm FC disk hard drive"" ""Specs HP drive internal drives (238921-B21)"" [SEP] ""HP 72 GB 10K rpm FC disk hard drive"" ""Product data HP drive internal drives (238921-B21)""",1
"""Null"" ""495942-B21 HP E5506 2.13GHz ML370 G6"" [SEP] ""HP Pavilion 570-p060na Desktop""@en "" Desktops - HP Store UK""@en",0
"""432103-B21 HP Smart Array P600/512 Controller"" ""Null"" [SEP] ""Null"" ""578230-B21 HP Smart Array P410/512 Controller""",0
"""Intel Gigabit CT 10/100/1000 PCI-E Ethernet Network Adapter"" Adapter - EXPI9301CT NCIX"" [SEP] ""Intel Giabit CT Desktop PCI Express Network Adapter"" "" Intel Adapter - EXPI9301CT Ethernet Adapters CDW.com",1
"""Corsair Carbide Series 330R BlackOut Edition Silent""@es [SEP] ""Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en",1
"""Intel Core i7-7700, 4x 3.60GHz, boxed"" 3.60GHz i7-7700 [SEP] ""Intel Pentium G4560 Kaby Lake Desktop Processor/CPU""@en Processor/CPU LN76888 - BX80677G4560 | SCAN UK""@en",0
"""AMD Ryzen 5 1400 Quad-Core Processor with Wraith Stealth 65W cooler ""@en | YD1400BBAEBOX Novatech""@en [SEP] ""AMD Ryzen 5 1600 Six-Core Processor with Wraith Spire (no LED) 95W cooler ""@en no LED | YD1600BBAEBOX Novatech""@en",0
"""Corsair Carbide SPEC 2 Windowed ATX PC Gaming Case Red Fan""@en Fan LN68469 - CC-9011051-WW | SCAN UK""@en [SEP] ""Corsair Carbide SPEC-02 Red Windowed""",1
"""Crucial - Ballistix Sport 8GB (1 x 8GB) DDR4-2400 Memory"" Memory (BLS8G4D240FSA) PCPartPicker Canada"" [SEP] ""Crucial Ballistix Sport BLS8G4D240FSA - Prijzen ""@NL Tweakers""@NL",1
"""Crucial BX100 500GB SATA 2.5 Inch Internal Solid State Drive - CT500BX100SSD1""@en-US ""Networking Products | 5 Free Hosting""@en-US [SEP] ""Crucial BX200 240GB 2.5"" SATA SSD/Solid State Drive""@en Drive LN68073 - CT240BX200SSD1 | SCAN UK""@en",0
"""Acer Aspire ES1-132-P194 - Business Notebook ""@de "" Lenovo IdeaPad 100-15IBY | Windows 10 Betriebssystem ARLT Computer [SEP] ""Acer Aspire ES1-132-P194 - Business Notebook ""@de "" Acer Notebooks: Ausgezeichnete Modelle f rs Gaming",1
"""667805-B21 HP Intel Xeon E5-2603 1.8GHz BL460c G8"", ""Null"" Price 667805-B21"" ""New 667805-B21 G8 Wholesale [SEP] ""FD458 Dell 73-GB U320 SCSI HP 15K w/9D988"", ""Null"" Price FD458-2Pack"" w/9D988 2 Pack Wholesale FD458",0
"""Asus GeForce GTX 1050 Expedition 2048MB GDDR5 PCI-Express Graphics Card""@en ""▷ Asus Gr… | OcUK""@en [SEP] ""Zotac GeForce GTX 1050Ti OC 4096MB GDDR5 PCI-Express Graphics Card""@en ""▷ Zotac Graphic… | OcUK""@en",0
"""EVGA GeForce GTX 1080 ""Founders Edition"" 8192MB GDDR5X PCI-Express Graphics Card (08G-P4-6180-KR)""@en ""▷ EVGA PCI-E… | OcUK""@en [SEP] ""MSI GeForce GTX 1080 Gaming X RGB 8192MB GDDR5X PCI-Express Graphics Card""@en ""▷ MSI … | OcUK""@en",0
"""Gigabyte Kaby Lake i7 BRIX S Barebone Mini PC Kit with 2.5"" SATA Bay""@en Bay LN76130 - GB-BKi7HA-7500 | SCAN UK""@en [SEP] ""Samsung - 750 Evo 500GB 2.5"" Solid State Drive"" Drive (MZ-750500BW) PCPartPicker""",0
"""127005-031 HP 256MB SDRAM MEMORY"", ""Null"" Price 127005-031"" ""New 127005-031 MEMORY Wholesale [SEP] ""230534-B21 HP 40-GB Ultra ATA 100 7.2K"" ""Null""",0
"""WD 120GB Green 2.5"" Solid State Drive/SSD WDS120G1G0A""@en WDS120G1G0A LN75746 | SCAN UK""@en [SEP] ""WD 240GB Green 2.5"" Solid State Drive/SSD WDS240G1G0A""@en WDS240G1G0A LN75747 | SCAN UK""@en",0
"""Intel Core i7-4790 3.60GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en [SEP] ""MICRO. INTEL i7 4790 LGA 1150""",1
"""Corsair Vengeance White LED 32GB DDR4 3000 Memory Kit 4x 8GB""@en 8GB LN73381 - CMU32GX4M4C3000C15 | SCAN UK""@en [SEP] ""Corsair Vengeance White LED 64GB DDR4 3000 Memory Kit 4x 16GB""@en 16GB LN73385 - CMU64GX4M4C3000C15 | SCAN UK""@en",0
"""Acer Aspire ES1-132-P194 - Business Notebook ""@de "" Acer Notebooks: Ausgezeichnete Modelle f rs Gaming [SEP] ""497765-B21 HP 4GB (2x2GB) PC2-6400 SDRAM Kit"" ""Null""",0
"""Kingston 128GB DataTraveler SE9 G2 USB 3.0 Flash Drive""@en Drive LN78759 - DTSE9G2/128GB | SCAN UK""@en [SEP] ""Kingston 16GB DataTraveler DTSE9G2/16GB Flash Drive USB 3.0 r100MB/s w10MB/s""",0
"""HP 358348-B21 ADJ 1GB 184p PC2700 CL2.5 18c 128x4 Registered ECC DDR DIMM T027"" [SEP] ""432804-B21 HP 1GB PC2-5300 ECC DIMM"" ""Null""",0
"""Intel Solid-State Drive DC P3600 Series - solid state drive 1.2 TB PCI "" Intel SSDPEDME012T401 Solid State Drives (SSDs) CDWG.com [SEP] ""Intel Solid-State Drive DC P3600 Series - solid state drive 1.6 TB PCI "" Intel SSDPEDME016T401 Solid State Drives (SSDs) CDW.com",0
"""Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en [SEP] ""Corsair Carbide Series 330R Ultra-Silent - Blackout Edition mid tower A"" "" Corsair A CC-9011076-WW Computer Cases CDW.com",1
"""Corsair Vengeance Red LED 32GB DDR4 3000 Memory Kit 2x 16GB""@en 16GB LN73403 - CMU32GX4M2C3000C15R | SCAN UK""@en [SEP] ""Corsair 32GB Vengeance LPX DDR4 3200MHz RAM/Memory Kit 2x 16GB""@en 16GB LN69029 - CMK32GX4M2B3200C16 | SCAN UK""@en",0
"""BenQ RL2455HM 24"" 1920x1080 TN Widescreen LED Monitor - Black/Red""@en ""▷ BenQ Blac… | OcUK""@en [SEP] ""Acer KA240H 24"" Full HD LED Monitor"" 5ms 24 inch Monitor - 1080p DVI UM.FX0EE.005 | CCL Computers"" HDMI",0
"""Apple - Mac mini Intel Core i5 (1.4GHz) 4GB Memory 500GB Hard Drive White""@en-US [SEP] ""Apple Mac mini Core i5 500 GB HDD 4 RAM OS X 10.10 Yosemite"" "" Apple Yosemite - MGEM2LL/A Desktop Computers CDW.com",1
"""672631-B21 HP 16GB (1x16GB) SDRAM DIMM"" ""Null"" [SEP] ""Null"" ""306645-003 HP 72.8-GB U320 SCSI 15K""",0
"""Matrox G550 Low Profile Graphics Card - 32MB""@en 32MB LN44835 G55-MDDE32LPDF | SCAN UK""@en [SEP] ""SanDisk Extreme Micro SDXC SD Memory Card Class 10 UHS-1 U3 4K 100MB/s with Full Size Adapter - 64GB ""@en",0
"""Asus GeForce GTX 1050 Expedition 2048MB GDDR5 PCI-Express Graphics Card""@en ""▷ Asus Gr… | OcUK""@en [SEP] ""Asus GeForce GTX 750Ti OC 2048MB GDDR5 PCI-Express Graphics Card (GTX750TI-OC-2GD5)""@en ""▷ Asus … | OcUK""@en",0
"""Gigabyte Kaby Lake i7 BRIX S Barebone Mini PC Kit with 2.5"" SATA Bay""@en Bay LN76130 - GB-BKi7HA-7500 | SCAN UK""@en [SEP] ""Gigabyte Kaby Lake i3 BRIX S Barebone Mini PC Kit with 2.5"" SATA Bay""@en Bay LN76132 - GB-BKi3HA-7100 | SCAN UK""@en",0
"""Apple iMac 27-inch 2.9GHz Quad-core i5 (Late 2012) MD095LL/A"" ""iMac 27"" | macofalltrades"" [SEP] ""Apple 27"" iMac 2.9GHz Intel Quad-Core i5 Desktop Computer""@en Computer - MD095LL/A Abt""@en",1
"""WD 10TB Gold Datacenter HDD/Hard Drive WD101KRYZ""@en WD101KRYZ LN75617 | SCAN UK""@en [SEP] ""Intel Solid-State Drive DC P3600 Series - solid state drive 1.6 TB PCI "" Intel SSDPEDME016T401 Solid State Drives (SSDs) CDW.com",0
"""ASUS GeForce GTX 1060 TURBO 6GB GDDR5 Graphics Card ""@en | TURBO-GTX1060-6G Novatech""@en [SEP] ""Gigabyte NVIDIA GeForce GTX 1060 3GB Mini ITX OC Graphics Card""@en Card LN74506 - GV-N1060IXOC-3GD | SCAN UK""@en",0
"""Logitech C525 (8MP) HD Webcam"" Webcam - 960-001064 | CCL Computers"" [SEP] ""Logitech® HD Webcam C525 - USB""@en ""▷ Logitech® USB | OcUK""@en",1
"""Seagate 2TB Barracuda 3.5"" 7200 RPM Internal Hard Drive""@en Drive ST2000DM001 - Filmtools""@en [SEP] "" WD Black 2TB Performance Desktop Hard Disk Drive - 7200 RPM SATA 6 Gb/s 64MB Cache 3.5 Inch WD2003FZEX ""@en-US ""WD WD200""@en-US",0
"""Intel - Core i7-8700K 3.7GHz 6-Core Processor"" Processor (BX80684I78700K) PCPartPicker Australia"" [SEP] ""Intel - Pentium G4560 3.5GHz Dual-Core Processor"" Processor (BX80677G4560) PCPartPicker""",0
"""Corsair Memory Vengeance Jet Black 8GB DDR3 PC3-12800 (1600) Dual Channel Desktop""@en Desktop LN41767 - CMZ8GX3M1A1600C10 | SCAN UK""@en [SEP] ""Samsung M393B2G70DB0-YK0 CZC 16GB 240p PC3-12800 CL11 36c 1024x4 DDR3-1600 2Rx4 1.35V ECC RDIMM RFB""",0
"""667805-B21 HP Intel Xeon E5-2603 1.8GHz BL460c G8"", ""Null"" Price 667805-B21"" ""New 667805-B21 G8 Wholesale [SEP] ""662078-B21 HP Intel Xeon E5-2650L 1.8GHz BL460c G8"", ""Null"" ""New 662078-B21 G8 Wholesale Price 662078-B21""",0
"""Transcend 64GB 400x UHS-1 Class 10 Micro SDXC Memory Card""@en "" & Storage | Unique Photo ""@en [SEP] ""HyperX Impact Black Series - DDR3L 8 GB SO-DIMM 204-pin"" "" HyperX 204-pin HX316LS9IB/8 System Memory (RAM) CDW.com",0
"""Sandisk Extreme Pro Compact Flash CF Memory Card 160MB/s UDMA 7 - 128GB""@en [SEP] ""Gigaram CF-16GB-120X CBL 16GB 50p CF r21MB/s w9MB/s Bulk Blank Compact Flash Card 120x""",0
"""Apple Mac mini 2.8GHz Intel Core i5""@es ""Mac Mini Qc I5 2.6ghz/8gb/1tb/iris Graphics - Black Friday 2017 ""@es [SEP] ""Mac Mini Qc I5 2.6ghz/8gb/1tb/iris Graphics""@es Graphics - Black Friday 2017 ""@es",0
"""AMD Piledriver FX-6 Six Core 6300 Black Edition 3.50Ghz (Socket AM3+) Processor - Retail ""@en Socket AM3plus | FD6300WMHKBOX Novatech""@en [SEP] ""AMD Piledriver FX-8 Eight Core 8320 3.50Ghz (Socket AM3+) Processor - Retail ""@en Socket AM3plus | FD8320FRHKBOX Novatech""@en",0
"""417772-B21 HP Xeon 5130 2.0GHz DL140 G3"" ""Null"" [SEP] ""578229-B21 HP P411 SAS Smart Array Controller"" ""Null""",0
"""120Gb Samsung 840 Series S-ATA Solid State 2.5In Drive"" Drive | MZ-7TD120BW"" [SEP] ""Samsung 840 Series 250GB 2.5IN SATA3 Mdx Solid State Disk Flash Drive SSD"" SSD - NCIX""",0
"""Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-19200 2400MHz Dual Channel Kit ""@en 2x8GB | CMK16GX4M2A2400C14 Novatech""@en [SEP] ""Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-28800 3600MHz Dual Channel Kit ""@en 2x8GB | CMK16GX4M2B3600C18 Novatech""@en",0
"""Portátil HP ProBook 640 G3 Core i5, 8GB, SSD 256GB""@es 8GB i5 [SEP] ""HP ProBook 640 G3 i5-7200u 8GB 256GB SSD 14 W10Pro""@es W10Pro - Black Friday 2017 ""@es",1
"""Logitech C920 15MP 1920 x 1080Pixeles USB 2.0 Negro cámara web""@es Tu tienda online líder con precios más baratos! ""@es ""Periféricos para Ordenador [SEP] ""Sandisk 16GB Extreme Pro Compact Flash Card""@en",0
"""AMD A6-7400K 3,5Ghz""@es 3 5Ghz""@es [SEP] ""AMD A6-7400K 3.5GHz (Socket FM2) APU Kaveri Processor - Retail ""@en Socket FM2 | AD740KYBJABOX Novatech""@en",1
"""491315-001 HP DL380 G6 2P X5560 2.8GHz 12GB"" ""Null"" [SEP] ""632429-003 HP G8 G9 400-GB 6G 2.5 SAS SLC SSD"" ""Null""",0
"""Apple 12.9-inch iPad Pro Wi-Fi - tablet 32 GB 12.9"""" "" Apple 12.9"" ML0G2LL/A Tablets CDW.com [SEP] ""Apple - 12.9- Inch iPad Pro with Wi-Fi 32 GB Silver""@en-US",1
"""Acer Aspire ES1-132-P194 - Business Notebook ""@de "" Acer Notebooks: Ausgezeichnete Modelle f rs Gaming [SEP] ""Acer Swift 1 SF113-31-P4A2 Pink ""@de "" Acer Notebooks: Ausgezeichnete Aspire Modelle f rs Gaming",0
"""Apple Mac mini Core i5 500 GB HDD 4 RAM OS X 10.10 Yosemite"" "" Apple Yosemite - MGEM2LL/A Desktop Computers CDW.com [SEP] ""Apple iMac 27-inch 3.4GHz Quad-core i5 (Late 2013) ME089LL/A"" ""iMac 27"" | macofalltrades""",0
"""Logitech C525 (8MP) HD Webcam"" Webcam - 960-001064 | CCL Computers"" [SEP] ""Logitech C310 HD 720p 5 Megapixel Webcam""@en ""▷ Logitech Webcam | OcUK""@en",0
"""HP Intel Xeon E5-2603 1.8 GHz - Prijzen ""@NL Tweakers""@NL [SEP] ""667805-B21 HP Intel Xeon E5-2603 1.8GHz BL460c G8"", ""Null"" Price 667805-B21"" ""New 667805-B21 G8 Wholesale",1
"""Western Digital WDS120G1G0A 120gb Green Sata Ssd 2.5in 7mm Cased""@en Cased for $52.10.""@en [SEP] ""WD 240GB Green 2.5"" Solid State Drive/SSD WDS240G1G0A""@en WDS240G1G0A LN75747 | SCAN UK""@en",0
"""Western Digital Red 2 TB Internal HDD"" "" Western HDD - WD20EFRX Desktop Hard Drives CDW.com [SEP] ""Western Digital WD60EFRX 6TB SATA 64MB 3.5"" HD Red""",0
"""HPE ProLiant DL380 G6 Performance - Xeon X5560 2.8 GHz 12 GB 0 GB"" "" HPE 491315-001 x86 Based Servers CDW.com [SEP] ""491315-001 HP DL380 G6 2P X5560 2.8GHz 12GB"" ""Null""",1
"""Apple - Smart Keyboard for 12.9 Inch iPad Pro Gray""@en-US [SEP] ""Apple - Smart Keyboard for 10.5-inch iPad Pro""@en-US",0
"""AMD Athlon X4 860K Black Edition w/ AMD Quiet Cooler Quad Core 3.7/4.0GHZ 4MB 95W FM2+ Processor"" Processor - AD860KXBJASBX NCIX"" [SEP] ""AMD Athlon X4 860K Black Processor with 95w Quiet Cooler""@en Cooler LN70161 - AD860KXBJASBX | SCAN UK""@en",1
"""Corsair Carbide SPEC 2 Windowed ATX PC Gaming Case Red Fan""@en Fan LN68469 - CC-9011051-WW | SCAN UK""@en [SEP] ""Corsair Carbide Series SPEC-02 - mid tower ATX"" "" Corsair ATX CC-9011051-WW Computer Cases CDW.com",1
"""Apple MacBook Pro - 13.3"" Core i5 4 GB RAM 500 HDD English"" "" Apple English MD101LL/A Notebook Computers CDWG.com [SEP] ""782995-001 HP 6-TB 6G 7.2K 3.5 SAS HDD"", ""Null"" ""New 782995-001 HDD Wholesale Price 782995-001""",0
"""BenQ RL2455HM 24"" 1920x1080 TN Widescreen LED Monitor - Black/Red""@en ""▷ BenQ Blac… | OcUK""@en [SEP] ""TP-Link TL-SG1024D-24-Port Gigabit Desktop Switch - Prijzen ""@NL Tweakers""@NL",0
"""340743-B22 HP 20/40 DLT Int Tape Drive"", ""Null"" Drive Wholesale 340743-B22 Price 340743-B22"" [SEP] ""340743-B22 HP 20/40 DLT Int Tape Drive"", ""Null"" Drive Wholesale 340743-B22 Price 340743-B22""",1
"""323146-B21 BL20P G2 (1P) Xeon 3.06GHz"" ""Null"" [SEP] ""323146-B21 BL20p Xeon 3.06GHz"", ""Null"" 3.06GHz Wholesale 323146-B21 Price 323146-B21""",1
""" AMD A6-5400K APU 3.6Ghz Dual-Core Processor AD540KOKHJBOX ""@en-US ""AMD | 5 Free Hosting""@en-US [SEP] ""AMD A6 7400K APU Processor - Black Edition Dual Core""@en Core LN58585 AD740KYBJABOX | SCAN UK""@en",0
"""Buy Online | Kingston HyperX Fury Series 8GB DDR3 RAM HX318C10F/8 in India""@en-US [SEP] ""HyperX FURY - DDR4 16 GB: 2 x 8 GB DIMM 288-pin"" "" HyperX 288-pin HX421C14FB2K2/16 System Memory (RAM) CDW.com",0
"""Apple iMac 27-inch 2.9GHz Quad-core i5 (Late 2012) MD095LL/A"" ""iMac 27"" | macofalltrades"" [SEP] ""Buy Online | Intel BOXNUC5i5RYH Core i5 NUC Barebone Kit MINI PC Price in India""@en-US",0
"""Gigabyte AMD Radeon RX 580 4GB GAMING Graphics Card""@en Card LN80145 - GV-RX580GAMING-4GD | SCAN UK""@en [SEP] ""Gigabyte AMD Radeon RX 550 2GB GAMING OC Graphics Card""@en Card LN80157 - GV-RX550GAMING OC-2GD | SCAN UK""@en",0
"""432094-B21 HP 146-GB 15K 3.5 SP SAS"", ""Null"" ""New 432094-B21 SAS 2 Pack Wholesale Price 432094-B21-2Pack"" [SEP] ""DG0300BAHZQ HP 300-GB 3G 10K 2.5 DP SAS HDD"" ""Null""",0
"""488039-B21 HP X5470 3.33GHz ML370 G5"", ""Null"" ""New 488039-B21 G5 Wholesale Price 488039-B21"" [SEP] ""488039-B21 HP X5470 3.33GHz ML370 G5"" ""Null""",1
"""ASUS NVIDIA GeForce GTX 1070 Turbo 8GB Graphics Card""@en Card LN73835 - TURBO-GTX1070-8G | SCAN UK""@en [SEP] ""Asus TURBO-GTX1070-8G""@es",1
"""Corsair Vengeance White LED 32GB DDR4 3000 Memory Kit 4x 8GB""@en 8GB LN73381 - CMU32GX4M4C3000C15 | SCAN UK""@en [SEP] ""Corsair - Vengeance LED 32GB (4 x 8GB) DDR4-3000 Memory"" Memory (CMU32GX4M4C3000C15) PCPartPicker Canada""",1
"""HP 358348-B21 ADJ 1GB 184p PC2700 CL2.5 18c 128x4 Registered ECC DDR DIMM T027"" [SEP] ""HP 376638-B21 AMI 1GB 184p PC2700 CL2.5 36c 64x4 Registered ECC DDR DIMM T027""",0
"""HyperX FURY - DDR3 8 GB DIMM 240-pin"" "" HyperX 240-pin HX318C10F/8 System Memory (RAM) CDW.com [SEP] ""Buy Online | Kingston HyperX Fury Series 8GB DDR3 RAM HX318C10F/8 in India""@en-US",1
"""Seagate BarraCuda 4TB 5900RPM SATA 6Gb/s 256MB Cache HDD - OEM (ST4000DM004)""@en ""▷ Seagate O… | OcUK""@en [SEP] ""Seagate IronWolf 10TB NAS 7200RPM SATA 6Gb/s 256MB Cache HDD - OEM (ST10000VN0004)""@en ""▷ Seagate HDD… | OcUK""@en",0
"""Kingston 64GB DataTraveler SE9 G2 USB 3.0 Flash Drive (DTSE9G2/64GB)""@en ""▷ Kingston (DTSE9… | OcUK""@en [SEP] ""Kingston DataTraveler SE9 G2 16 GB USB 3.0"" "" Kingston 3.0 - DTSE9G2/16GB Thumb Drives CDW.com",0
"""500660-B21 HP 4GB (1x4GB) PC3-8500 RDIMM"", ""Null"" ""New 500660-B21 RDIMM Wholesale Price 500660-B21"" [SEP] ""HP, 500660-B21, 4GB 4RX8 PC3-8500R-7 LP RDIMM""@en 500660-B21 ""HP",1
"""Pen Kingston DataTraveler 100 G3 128GB USB3.0""@pt ""Kingston USB3.0 (DT100G3/128GB) - PCDIGA""@pt [SEP] ""Kingston DataTraveler 100 G3 32 GB USB 3.0"" "" Kingston 3.0 - DT100G3/32GB Thumb Drives CDW.com",0
"""Apple Mac mini Core i5 500 GB HDD 4 RAM OS X 10.10 Yosemite"" "" Apple Yosemite - MGEM2LL/A Desktop Computers CDW.com [SEP] ""WD Blue WD5000AZLX - hard drive 500 GB SATA 6Gb/s"" "" WD 6Gb/s Internal Desktop Hard Drives CDW.com",0
"""Apple Apple MacBook Pro 15-inch with Touch Bar: 2.8GHz quad-core Intel Core i7/16GB""@us i7/16GB - RamTech""@us [SEP] ""Apple MacBook Pro 15"" TouchBar 2.8GHz Core i7 16GB 256GB PCIe SSD Radeon 555 2GB Silver""@en (MPTU2LL/A)""@en",1
"""AMD A6-5400K Black Edition 3.60GHz (Socket FM2) APU Trinity Dual Core Processor (AD540KOKHJBOX)""@en ""▷ AMD … | OcUK""@en [SEP] "" AMD A6-5400K APU 3.6Ghz Dual-Core Processor AD540KOKHJBOX ""@en-US ""AMD | 5 Free Hosting""@en-US",1
"""340743-B22 HP 20/40 DLT Int Tape Drive"", ""Null"" Drive Wholesale 340743-B22 Price 340743-B22"" [SEP] ""Null"" ""346919-001 HP Intel Xeon MP 2.2GHz DL560""",0
"""Fire, 7"" Display, Wi-Fi, 8 GB - Includes Special Offers, Black (B00TSUGXKE | SV98LN 848719062854)""@en Display Offers Budkoo!""@en ""Best Deals Fire Wi-Fi [SEP] ""All-New Fire HD 8 Tablet, 8"" Display, Wi-Fi, 16 GB - Includes Special Offers, Black (B018SZT3BK | PR53DC 841667103037)""@en Offers ""Best Deals All-New Tablet Budkoo!""@en Display Wi-Fi",0
